event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
1165016,true,1996-09-23 11:31:00.000,-117.967,45.291,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165017,true,1996-09-25 20:59:00.000,-118.005,45.21,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165018,true,1996-09-25 22:40:00.000,-118.151,45.244,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165019,true,1996-09-26 01:47:00.000,-117.792,45.335,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165020,true,1996-09-28 08:54:00.000,-117.824,45.321,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165021,true,1996-09-28 10:37:00.000,-118.067,45.303,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165022,true,1996-09-28 13:16:00.000,-117.404,44.659,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165023,true,1996-09-30 21:44:00.000,-116.811,43.502,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165024,true,1996-10-01 01:36:00.000,-116.555,43.456,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165025,true,1996-10-03 09:46:00.000,-114.134,37.961,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165026,true,1996-10-03 11:20:00.000,-114.084,37.999,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165027,true,1996-10-03 16:29:00.000,-114.234,37.962,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165028,true,1996-10-05 23:44:00.000,-107.995,33.442,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165029,true,1996-10-06 01:25:00.000,-107.708,33.425,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165030,true,1996-10-08 12:59:00.000,-107.424,32.687,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165031,true,1996-10-08 14:41:00.000,-107.462,32.573,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165032,true,1996-10-11 01:15:00.000,-101.863,30.938,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165033,true,1996-10-11 02:54:00.000,-101.749,31.004,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165034,true,1996-10-13 12:49:00.000,-100.114,31.832,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165035,true,1996-10-13 14:31:00.000,-100.145,31.846,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165036,true,1996-10-13 19:16:00.000,-100.174,31.832,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165037,true,1996-10-18 14:24:00.000,-98.978,26.928,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165038,true,1996-10-18 18:21:00.000,-98.208,25.636,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165039,true,1996-10-18 20:04:00.000,-98.079,24.819,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165040,true,1996-10-23 20:44:00.000,-93.425,15.807,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165041,true,1996-10-26 08:58:00.000,-89.457,14.137,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165042,true,1996-10-28 18:06:00.000,-86.555,12.151,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165043,true,1996-11-02 20:34:00.000,-80.495,8.64,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165044,true,1996-11-02 23:22:00.000,-80.543,9.108,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165045,true,1996-11-03 01:01:00.000,-80.484,9.084,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165046,true,1996-11-05 12:48:00.000,-77.84,8.344,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165047,true,1996-11-07 23:14:00.000,-76.026,7.696,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165048,true,1996-11-10 11:00:00.000,-74.881,6.547,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165049,true,1996-11-10 12:41:00.000,-74.371,6.247,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165050,true,1996-11-12 23:00:00.000,-75.592,2.332,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165051,true,1996-11-18 17:34:00.000,-71.297,-6.107,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165052,true,1996-11-24 05:26:00.000,-65.804,-11.225,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165053,true,1996-11-24 07:12:00.000,-65.801,-11.229,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165054,true,1996-11-24 09:22:00.000,-65.797,-11.228,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165055,true,1996-11-29 18:53:00.000,-64.298,-16.705,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165056,true,1996-11-29 21:42:00.000,-64.185,-16.662,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165057,true,1996-11-29 23:25:00.000,-64.185,-16.684,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165058,true,1996-12-05 08:50:00.000,-64.39,-26.556,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165059,true,1996-12-05 10:27:00.000,-64.486,-26.561,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165060,true,1996-12-05 12:06:00.000,-64.448,-26.518,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165061,true,1996-12-10 22:42:00.000,-64.321,-25.54,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165062,true,1996-12-11 00:16:00.000,-64.165,-25.406,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165063,true,1996-12-16 17:25:00.000,-64.868,-26.743,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165064,true,1996-12-22 05:30:00.000,-64.396,-26.552,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165065,true,1996-12-22 07:12:00.000,-64.391,-26.554,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165066,true,1996-12-27 23:11:00.000,-64.311,-26.656,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165067,true,1997-01-02 08:34:00.000,-64.627,-26.775,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165068,true,1997-01-02 10:16:00.000,-64.634,-26.831,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165069,true,1997-01-02 11:55:00.000,-64.836,-26.851,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165070,true,1997-01-08 00:10:00.000,-64.513,-26.366,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165071,true,1997-01-08 05:42:00.000,-64.466,-26.363,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165072,true,1997-01-13 17:18:00.000,-64.394,-25.644,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165073,true,1997-01-13 19:01:00.000,-64.853,-25.367,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165074,true,1997-01-19 05:27:00.000,-65.166,-30.682,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165075,true,1997-01-19 07:05:00.000,-65.172,-30.674,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165076,true,1997-01-19 10:45:00.000,-66.499,-30.303,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165077,true,1997-01-24 20:18:00.000,-61.719,-37.257,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165078,true,1997-01-24 21:14:00.000,-61.821,-37.199,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165079,true,1997-01-24 22:55:00.000,-61.848,-37.228,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165080,true,1997-01-25 00:34:00.000,-61.835,-37.211,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165081,true,1997-01-30 10:05:00.000,-61.771,-34.766,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165082,true,1997-02-04 23:55:00.000,-63.811,-33.096,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165083,true,1997-02-05 05:45:00.000,-63.867,-33.125,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165084,true,1997-02-16 05:22:00.000,-64.122,-33.383,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165085,true,1997-02-16 07:07:00.000,-64.145,-33.382,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165086,true,1997-02-16 08:49:00.000,-64.094,-33.566,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165087,true,1997-02-21 22:43:00.000,-63.901,-34.092,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165088,true,1997-02-22 00:25:00.000,-63.902,-34.084,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165089,true,1997-02-27 09:53:00.000,-64.02,-33.541,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165090,true,1997-03-04 23:43:00.000,-62.543,-31.681,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165091,true,1997-03-05 05:37:00.000,-62.571,-31.674,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165092,true,1997-03-10 17:14:00.000,-62.823,-24.444,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165093,true,1997-03-10 18:55:00.000,-62.867,-24.264,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165094,true,1997-03-16 05:14:00.000,-62.881,-17.181,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165095,true,1997-03-16 06:55:00.000,-62.883,-17.177,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
1165096,true,1997-03-16 10:14:00.000,-62.884,-17.18,"argos-doppler-shift","Buteo swainsoni","#204701","SW35","Swainson's Hawks"
